GEO_ID|B25077_E001|B25077_M001
1400000US36081085900|440700|20968
1400000US36081086100|462500|105486
1400000US36081086300|382300|145082
1400000US36081086400|655500|37802
1400000US36081086500|541900|181780
1400000US36081086900|869800|175020
1400000US36081087100|984600|147053
1400000US36081088400|762100|78841
1400000US36081088902|347500|39553
1400000US36081088903|355700|14934
1400000US36081089201|873300|47012
1400000US36081089202|-666666666|-222222222
1400000US36081090700|941600|126924
1400000US36081091602|-666666666|-222222222
1400000US36081091603|684100|53059
1400000US36081091604|-666666666|-222222222
1400000US36081091800|-666666666|-222222222
1400000US36081091900|993600|116486
1400000US36081092200|1065200|89820
1400000US36081092500|883600|89360
1400000US36081092800|1144000|121913
1400000US36081092900|863100|42827
1400000US36081093401|740700|83874
1400000US36081093402|781700|73723
1400000US36081093800|-666666666|-222222222
1400000US36081093900|840400|65956
1400000US36081094201|664200|77696
1400000US36081094202|489700|128132
1400000US36081094203|214800|164612
1400000US36081094500|1032400|89721
1400000US36081094700|871800|53350
1400000US36081095400|758400|120387
1400000US36081096400|659700|47120
1400000US36081097202|-666666666|-222222222
1400000US36081097204|395300|109631
1400000US36081097205|-666666666|-222222222
1400000US36081097206|584000|104939
1400000US36081097207|-666666666|-222222222
1400000US36081097300|1089100|64585
1400000US36081098100|1107800|64656
1400000US36081098700|947200|100197
1400000US36081099100|550100|198105
1400000US36081099200|497100|101376
1400000US36081099701|373800|26367
1400000US36081099703|518200|73955
1400000US36081099704|443200|52353
1400000US36081099705|869000|30904
1400000US36081099801|645800|60709
1400000US36081099802|579000|83804
1400000US36081099900|-666666666|-222222222
1400000US36081100801|670100|79308
1400000US36081100803|650000|68769
1400000US36081100804|688200|68880
1400000US36081101002|847500|301922
1400000US36081101003|821900|87841
1400000US36081101004|570700|94223
1400000US36081101700|773900|188315
1400000US36081102900|789100|202330
1400000US36081103201|526300|271969
1400000US36081103202|694000|125537
1400000US36081103300|982900|89017
1400000US36081103900|1011200|82068
1400000US36081104700|793600|343943
1400000US36081105900|991600|60459
1400000US36081107201|527300|52267
1400000US36081107202|-666666666|-222222222
1400000US36081108500|1011900|100217
1400000US36081109300|1163600|62436
1400000US36081109700|955600|67463
1400000US36081109900|818800|38687
1400000US36081111300|1197100|116692
1400000US36081112300|1052700|87343
1400000US36081112900|1066900|157846
1400000US36081113300|-666666666|-222222222
1400000US36081113900|830600|57302
1400000US36081114100|1024200|65485
1400000US36081114700|1071800|68042
1400000US36081115100|1093200|37236
1400000US36081115500|942100|74993
1400000US36081115700|750000|248614
1400000US36081115900|1116800|122652
1400000US36081116100|413800|65382
1400000US36081116301|499300|101079
1400000US36081116302|553600|122835
1400000US36081116700|1078100|140713
1400000US36081117100|1213600|108761
1400000US36081117500|807800|365072
1400000US36081118100|935200|76655
1400000US36081118500|1196900|233599
1400000US36081118700|997900|115451
1400000US36081118900|977400|113865
1400000US36081119100|992100|106129
1400000US36081119300|959200|71961
1400000US36081119500|906600|53736
1400000US36081119900|1020300|76191
1400000US36081120100|1072400|65689
1400000US36081120300|1221500|124939
1400000US36081120500|963200|121473
1400000US36081120701|918600|50181
1400000US36081120702|-666666666|-222222222
1400000US36081121100|-666666666|-222222222
1400000US36081121500|916200|41071
1400000US36081122300|1093900|224219
1400000US36081122702|-666666666|-222222222
1400000US36081122703|-666666666|-222222222
1400000US36081122704|561000|155050
1400000US36081124100|1014400|62640
1400000US36081124700|899300|20859
1400000US36081125700|842100|50185
1400000US36081126500|796300|118998
1400000US36081126700|789500|76308
1400000US36081127700|1162500|41392
1400000US36081128300|-666666666|-222222222
1400000US36081129102|1027300|56052
1400000US36081129103|285300|26002
1400000US36081129104|369700|15705
1400000US36081130100|362600|23976
1400000US36081133300|1067500|30149
1400000US36081133900|1005600|62587
1400000US36081134100|1032300|63694
1400000US36081134701|1038600|191644
1400000US36081134702|764000|482049
1400000US36081136700|409100|54145
1400000US36081137700|850500|243950
1400000US36081138501|1088700|76068
1400000US36081138502|-666666666|-222222222
1400000US36081139900|1095200|24608
1400000US36081140300|926600|45162
1400000US36081140901|1037400|63869
1400000US36081140902|1005700|54209
1400000US36081141700|1007200|81836
1400000US36081142900|1019700|80371
1400000US36081143500|974000|70194
1400000US36081144100|872200|184910
1400000US36081144700|1028200|91515
1400000US36081145101|1115000|124822
1400000US36081145102|970000|77897
1400000US36081145900|1012000|68752
1400000US36081146300|-666666666|-222222222
1400000US36081146700|939700|153012
1400000US36081147100|699200|268013
1400000US36081147900|782400|124761
1400000US36081148300|1219200|117833
1400000US36081150701|1087300|87928
1400000US36081150702|942300|138319
1400000US36081152901|663800|116354
1400000US36081152902|375100|20611
1400000US36081155101|620200|57520
1400000US36081155103|301400|42553
1400000US36081155104|541000|223268
1400000US36081156700|812500|87689
1400000US36081157101|643200|60799
1400000US36081157102|825000|57180
1400000US36081157901|710700|82810
1400000US36081157902|802000|41480
1400000US36081157903|708300|62528
1400000US36081161700|689300|36045
1400000US36081162100|800700|56590
1400000US36081990100|-666666666|-222222222
1400000US36083040100|151100|26574
1400000US36083040200|137200|13799
1400000US36083040300|159800|24675
1400000US36083040400|108700|15998
1400000US36083040500|176700|20241
1400000US36083040600|169400|24457
1400000US36083040701|-666666666|-222222222
1400000US36083040702|188900|128847
1400000US36083040800|-666666666|-222222222
1400000US36083040900|149100|43969
1400000US36083041000|152300|30428
1400000US36083041101|218300|17082
1400000US36083041102|193700|7412
1400000US36083041200|237700|16806
1400000US36083041300|206400|18736
1400000US36083041400|236000|18401
1400000US36083051500|204100|26869
1400000US36083051601|127000|19124
1400000US36083051602|225300|27520
1400000US36083051701|228800|16199
1400000US36083051702|155700|15343
1400000US36083051800|224600|27475
1400000US36083051901|262300|20408
1400000US36083051902|231400|16696
1400000US36083052002|317100|37549
1400000US36083052003|253500|16149
1400000US36083052004|260300|31836
1400000US36083052101|211800|23719
1400000US36083052102|170000|16008
1400000US36083052103|186800|22022
1400000US36083052201|275900|35458
1400000US36083052203|315900|45066
1400000US36083052204|363200|37947
1400000US36083052301|419000|23425
1400000US36083052303|270600|59578
1400000US36083052305|237800|25030
1400000US36083052306|350600|27735
1400000US36083052402|479000|36205
1400000US36083052405|197100|24709
1400000US36083052406|260100|40866
1400000US36083052407|305400|26744
1400000US36083052408|235800|17519
1400000US36083052501|279400|10953
1400000US36083052502|293100|28194
1400000US36083052503|210800|15775
1400000US36083052601|243700|19673
1400000US36083052602|229000|15942
1400000US36083052603|207200|27528
1400000US36085000300|580000|112317
1400000US36085000600|513100|115155
1400000US36085000700|479900|165237
1400000US36085000800|593600|24743
1400000US36085000900|622500|32447
1400000US36085001100|573100|76847
1400000US36085001700|703600|49835
1400000US36085001800|-666666666|-222222222
1400000US36085002001|605300|35825
1400000US36085002002|746200|82976
1400000US36085002100|530400|70014
1400000US36085002700|704500|677381
1400000US36085002900|636100|68960
1400000US36085003300|597300|79457
1400000US36085003600|658000|36776
1400000US36085003900|-666666666|-222222222
1400000US36085004001|1025200|600164
1400000US36085004002|480100|33212
1400000US36085004003|-666666666|-222222222
1400000US36085004004|501900|114560
1400000US36085004700|524000|102147
1400000US36085005000|639000|17883
1400000US36085005901|710700|82221
1400000US36085005902|-666666666|-222222222
1400000US36085006400|745000|93364
1400000US36085006700|800100|58637
1400000US36085007001|590600|105709
1400000US36085007002|653300|34472
1400000US36085007400|628300|20381
1400000US36085007500|738900|144529
1400000US36085007700|526400|82020
1400000US36085008100|621900|26500
1400000US36085009601|717500|69121
1400000US36085009602|706400|85778
1400000US36085009701|592900|42898
1400000US36085009702|-666666666|-222222222
1400000US36085010500|586000|49730
1400000US36085011201|620400|37689
1400000US36085011203|609200|27235
1400000US36085011204|-666666666|-222222222
1400000US36085011401|544800|76371
1400000US36085011402|672000|52597
1400000US36085012100|748000|70150
1400000US36085012200|830100|29176
1400000US36085012500|623100|33857
1400000US36085012804|616800|35386
1400000US36085012805|621000|51902
1400000US36085012806|651600|70250
1400000US36085013201|776400|71360
1400000US36085013203|723000|56655
1400000US36085013204|643200|21861
1400000US36085013301|-666666666|-222222222
1400000US36085013302|549600|70650
1400000US36085013400|709900|54607
1400000US36085013800|709100|57583
1400000US36085014100|547600|50419
1400000US36085014604|656700|34716
1400000US36085014605|678700|33885
1400000US36085014606|563900|42169
1400000US36085014607|651000|21117
1400000US36085014608|643400|19714
1400000US36085014700|703100|64219
1400000US36085015100|596800|49372
1400000US36085015400|-666666666|-222222222
1400000US36085015601|668300|44307
1400000US36085015602|723500|57059
1400000US36085015603|607800|22449
1400000US36085016901|729500|62287
1400000US36085017005|829300|50498
1400000US36085017007|473000|17347
1400000US36085017009|844400|44741
1400000US36085017011|702500|40367
1400000US36085017012|699400|50924
1400000US36085017013|572700|33691
1400000US36085017014|556900|43240
1400000US36085017015|770400|86886
1400000US36085017016|646300|48710
1400000US36085017300|807400|59994
1400000US36085017600|1081200|45466
1400000US36085017701|1001000|150986
1400000US36085017702|873000|26759
1400000US36085018100|1099500|62852
1400000US36085018701|643100|32627
1400000US36085018703|671600|46499
1400000US36085018704|750900|82509
1400000US36085018901|650900|36299
1400000US36085018902|787200|56504
1400000US36085019700|619200|21839
1400000US36085019800|845300|61647
1400000US36085020100|655400|34475
1400000US36085020701|550000|98307
1400000US36085020702|460300|49967
1400000US36085020803|829300|57088
1400000US36085020804|839000|48435
1400000US36085020805|567600|58848
1400000US36085020806|941800|69950
1400000US36085021300|578400|47324
1400000US36085022300|381700|26742
1400000US36085022601|677800|39487
1400000US36085022602|794000|65289
1400000US36085022801|-666666666|-222222222
1400000US36085022802|-666666666|-222222222
1400000US36085023100|479400|33913
1400000US36085023900|510400|89424
1400000US36085024401|985300|129788
1400000US36085024402|812500|90860
1400000US36085024700|608700|31735
1400000US36085024800|668400|39239
1400000US36085025100|681300|47102
1400000US36085027301|626300|53879
1400000US36085027302|730900|76806
1400000US36085027702|416500|35434
1400000US36085027704|769700|50517
1400000US36085027705|734000|46516
1400000US36085027706|619700|44887
1400000US36085027900|976800|102921
1400000US36085029102|621200|66045
1400000US36085029104|695100|51369
1400000US36085029105|771300|71237
1400000US36085029106|794800|47629
1400000US36085030301|450800|33941
1400000US36085030302|475500|22686
1400000US36085031901|399200|210439
1400000US36085031902|476800|32472
1400000US36085032300|261500|36935
1400000US36085990100|-666666666|-222222222
1400000US36087010101|561600|48219
1400000US36087010102|464600|27639
1400000US36087010200|456000|20270
1400000US36087010501|532200|40131
1400000US36087010503|679700|45412
1400000US36087010504|275200|34321
1400000US36087010601|418400|32713
1400000US36087010602|335100|35711
1400000US36087010701|341100|27190
1400000US36087010702|346000|35038
1400000US36087010703|448900|58325
1400000US36087010801|697900|45090
1400000US36087010802|718200|45989
1400000US36087010803|588600|26812
1400000US36087010804|597900|12444
1400000US36087010901|634800|27973
1400000US36087010902|466300|25230
1400000US36087011000|681000|31940
1400000US36087011101|503100|37549
1400000US36087011102|515200|76063
1400000US36087011200|596000|32747
1400000US36087011302|567600|45272
1400000US36087011303|570700|32017
1400000US36087011304|-666666666|-222222222
1400000US36087011305|431100|126856
1400000US36087011401|628000|20318
1400000US36087011403|575100|27298
1400000US36087011404|393600|16485
1400000US36087011405|589500|31814
1400000US36087011505|527400|218246
1400000US36087011506|639000|49560
1400000US36087011507|931200|153100
1400000US36087011508|931800|122336
1400000US36087011509|660900|85439
1400000US36087011510|706000|87362
1400000US36087011511|543900|65180
1400000US36087011512|552900|50225
1400000US36087011601|667700|45448
1400000US36087011602|958900|162099
1400000US36087011603|626400|21423
1400000US36087011700|426100|47871
1400000US36087011800|467600|42935
1400000US36087011901|420900|20736
1400000US36087011902|423300|15548
1400000US36087012000|250700|26584
1400000US36087012107|808300|391129
